hours,price
6330.0,13.73
6331.0,13.82
6332.0,13.1
6333.0,10.1
6334.0,9.8
6335.0,8.45
6336.0,7.41
6337.0,7.07
6338.0,8.08
6339.0,7.07
6340.0,8.1
6341.0,8.17
6342.0,11.8
6343.0,16.42
6344.0,14.48
6345.0,17.1
6346.0,17.37
6347.0,18.04
6348.0,18.01
6349.0,16.26
6350.0,14.52
6351.0,15.34
6352.0,24.32
6353.0,14.11
6354.0,15.33
6355.0,30.75
6356.0,15.77
6357.0,11.95
6358.0,11.17
6359.0,10.73
6360.0,9.28
6361.0,18.74
6362.0,8.94
6363.0,9.46
6364.0,10.2
6365.0,11.47
6366.0,66.89
6367.0,29.03
6368.0,15.76
6369.0,17.2
6370.0,25.35
6371.0,19.82
6372.0,14.71
6373.0,12.28
6374.0,13.22
6375.0,14.72
6376.0,17.63
6377.0,14.34
6378.0,16.77
6379.0,24.81
6380.0,18.43
6381.0,12.82
6382.0,10.51
6383.0,10.23
6384.0,7.95
6385.0,7.25
6386.0,7.56
6387.0,8.26
6388.0,8.74
6389.0,11.36
6390.0,13.36
6391.0,17.65
6392.0,18.38
6393.0,15.83
6394.0,17.12
6395.0,15.55
6396.0,21.16
6397.0,15.19
6398.0,22.09
6399.0,15.22
6400.0,17.04
6401.0,19.4
6402.0,19.02
6403.0,48.24
6404.0,18.04
6405.0,14.13
6406.0,11.72
6407.0,9.89
6408.0,10.21
6409.0,10.29
6410.0,9.61
6411.0,9.25
6412.0,9.93
6413.0,10.82
6414.0,15.24
6415.0,16.16
6416.0,17.34
6417.0,18.33
6418.0,19.31
6419.0,17.59
6420.0,17.71
6421.0,17.36
6422.0,16.7
6423.0,17.35
6424.0,19.55
6425.0,23.01
6426.0,21.49
6427.0,22.32
6428.0,18.46
6429.0,17.55
6430.0,14.29
6431.0,13.22
6432.0,13.78
6433.0,12.76
6434.0,13.14
6435.0,12.38
6436.0,12.67
6437.0,13.2
6438.0,14.62
6439.0,16.2
6440.0,17.06
6441.0,24.55
6442.0,20.29
6443.0,20.27
6444.0,20.44
6445.0,19.52
6446.0,21.86
6447.0,38.88
6448.0,17.14
6449.0,20.19
6450.0,19.68
6451.0,19.34
6452.0,18.1
6453.0,16.21
6454.0,15.54
6455.0,20.66
6456.0,38.89
6457.0,22.19
6458.0,13.05
6459.0,13.03
6460.0,14.41
6461.0,18.31
6462.0,13.16
6463.0,13.8
6464.0,11.27
6465.0,12.67
6466.0,14.04
6467.0,14.5
6468.0,15.75
6469.0,14.33
6470.0,13.68
6471.0,14.45
6472.0,15.61
6473.0,15.86
6474.0,27.91
6475.0,18.49
6476.0,13.82
6477.0,12.41
6478.0,13.9
6479.0,12.75
6480.0,10.56
6481.0,9.25
6482.0,8.85
6483.0,8.28
6484.0,8.52
6485.0,8.43
6486.0,8.75
6487.0,9.81
6488.0,10.33
6489.0,14.3
6490.0,14.07
6491.0,14.03
6492.0,74.47
6493.0,15.22
6494.0,14.33
6495.0,17.36
6496.0,20.01
6497.0,18.69
6498.0,17.9
6499.0,34.26
6500.0,25.06
6501.0,20.54
6502.0,15.03
6503.0,14.94
6504.0,18.8
6505.0,19.15
6506.0,13.19
6507.0,13.49
6508.0,14.56
6509.0,14.06
6510.0,15.52
6511.0,16.73
6512.0,17.69
6513.0,22.39
6514.0,18.04
6515.0,24.07
6516.0,25.86
6517.0,29.08
6518.0,30.72
6519.0,19.64
6520.0,45.22
6521.0,30.73
6522.0,20.32
6523.0,21.12
6524.0,22.13
6525.0,16.01
6526.0,14.89
6527.0,15.25
6528.0,40.24
6529.0,18.97
6530.0,14.36
6531.0,13.17
6532.0,13.95
6533.0,15.82
6534.0,32.1
6535.0,18.07
6536.0,43.68
6537.0,30.9
6538.0,20.0
6539.0,65.93
6540.0,19.59
6541.0,33.5
6542.0,24.53
6543.0,20.79
6544.0,17.37
6545.0,19.39
6546.0,21.72
6547.0,21.06
6548.0,18.86
6549.0,15.08
6550.0,13.92
6551.0,14.27
6552.0,11.75
6553.0,11.01
6554.0,10.56
6555.0,10.04
6556.0,10.25
6557.0,8.12
6558.0,10.71
6559.0,13.37
6560.0,12.62
6561.0,12.29
6562.0,11.58
6563.0,13.89
6564.0,12.85
6565.0,11.38
6566.0,10.26
6567.0,10.54
6568.0,11.09
6569.0,13.01
6570.0,18.77
6571.0,22.44
6572.0,21.61
6573.0,14.26
6574.0,12.2
6575.0,10.45
6576.0,9.82
6577.0,9.68
6578.0,10.59
6579.0,10.25
6580.0,11.01
6581.0,13.42
6582.0,67.56
6583.0,17.49
6584.0,20.57
6585.0,19.8
6586.0,24.5
6587.0,16.43
6588.0,17.49
6589.0,20.61
6590.0,21.99
6591.0,28.71
6592.0,15.51
6593.0,43.27
6594.0,62.49
6595.0,41.58
6596.0,17.24
6597.0,21.66
6598.0,17.03
6599.0,14.72
6600.0,11.74
6601.0,11.09
6602.0,10.46
6603.0,10.9
6604.0,12.18
6605.0,14.2
6606.0,13.97
6607.0,17.7
6608.0,16.34
6609.0,15.68
6610.0,14.56
6611.0,13.33
6612.0,57.28
6613.0,19.63
6614.0,14.25
6615.0,29.26
6616.0,12.59
6617.0,16.94
6618.0,13.92
6619.0,16.33
6620.0,24.87
6621.0,15.36
6622.0,13.31
6623.0,13.14
6624.0,14.02
6625.0,15.55
6626.0,13.08
6627.0,12.94
6628.0,16.21
6629.0,11.64
6630.0,11.96
6631.0,15.39
6632.0,12.08
6633.0,13.86
6634.0,15.99
6635.0,12.57
6636.0,12.74
6637.0,12.72
6638.0,13.92
6639.0,13.14
6640.0,23.24
6641.0,15.69
6642.0,13.13
6643.0,44.01
6644.0,14.56
6645.0,16.2
6646.0,15.47
6647.0,12.69
6648.0,12.95
6649.0,23.72
6650.0,11.57
6651.0,14.23
6652.0,10.71
6653.0,9.91
6654.0,11.97
6655.0,12.75
6656.0,11.14
6657.0,13.51
6658.0,13.56
6659.0,13.15
6660.0,13.38
6661.0,14.73
6662.0,11.3
6663.0,11.29
6664.0,12.59
6665.0,12.96
6666.0,31.99
6667.0,33.7
6668.0,13.6
6669.0,11.35
6670.0,10.54
6671.0,10.43
6672.0,13.07
6673.0,12.95
6674.0,11.11
6675.0,10.96
6676.0,13.59
6677.0,12.65
6678.0,29.95
6679.0,35.29
6680.0,17.24
6681.0,14.29
6682.0,15.85
6683.0,24.55
6684.0,19.21
6685.0,16.24
6686.0,15.42
6687.0,14.54
6688.0,13.88
6689.0,17.53
6690.0,16.24
6691.0,34.56
6692.0,13.72
6693.0,11.23
6694.0,12.55
6695.0,10.26
6696.0,9.85
6697.0,9.13
6698.0,8.49
6699.0,9.28
6700.0,10.54
6701.0,9.91
6702.0,14.67
6703.0,17.97
6704.0,20.52
6705.0,25.52
6706.0,17.8
6707.0,34.22
6708.0,25.05
6709.0,31.54
6710.0,16.16
6711.0,18.88
6712.0,20.02
6713.0,24.84
6714.0,36.52
6715.0,52.65
6716.0,15.31
6717.0,15.74
6718.0,14.51
6719.0,11.28
6720.0,11.47
6721.0,10.97
6722.0,10.61
6723.0,10.67
6724.0,11.65
6725.0,14.47
6726.0,14.1
6727.0,15.33
6728.0,17.04
6729.0,17.75
6730.0,18.43
6731.0,35.84
6732.0,25.11
6733.0,19.89
6734.0,21.34
6735.0,20.64
6736.0,53.67
6737.0,45.21
6738.0,39.29
6739.0,25.83
6740.0,40.78
6741.0,17.34
6742.0,20.09
6743.0,15.32
6744.0,19.37
6745.0,16.43
6746.0,17.09
6747.0,15.33
6748.0,35.42
6749.0,14.5
6750.0,15.63
6751.0,24.84
6752.0,19.01
6753.0,20.29
6754.0,56.76
6755.0,21.68
6756.0,20.45
6757.0,21.27
6758.0,20.7
6759.0,18.95
6760.0,20.24
6761.0,26.32
6762.0,17.52
6763.0,18.18
6764.0,17.66
6765.0,24.39
6766.0,16.74
6767.0,14.4
6768.0,12.28
6769.0,11.94
6770.0,10.99
6771.0,11.15
6772.0,12.77
6773.0,16.93
6774.0,12.31
6775.0,16.39
6776.0,15.17
6777.0,14.32
6778.0,14.47
6779.0,13.02
6780.0,12.15
6781.0,13.05
6782.0,12.19
6783.0,14.04
6784.0,13.22
6785.0,13.55
6786.0,15.56
6787.0,13.84
6788.0,16.44
6789.0,14.51
6790.0,11.74
6791.0,9.69
6792.0,12.2
6793.0,14.44
6794.0,12.16
6795.0,10.53
6796.0,11.01
6797.0,10.54
6798.0,11.54
6799.0,30.01
6800.0,11.48
6801.0,18.98
6802.0,13.85
6803.0,20.7
6804.0,14.08
6805.0,26.26
6806.0,20.08
6807.0,27.07
6808.0,22.57
6809.0,19.43
6810.0,18.62
6811.0,18.13
6812.0,18.96
6813.0,21.33
6814.0,18.07
6815.0,15.51
6816.0,14.56
6817.0,12.79
6818.0,13.41
6819.0,11.55
6820.0,9.82
6821.0,9.92
6822.0,12.48
6823.0,10.39
6824.0,11.33
6825.0,14.9
6826.0,15.33
6827.0,20.01
6828.0,16.45
6829.0,17.14
6830.0,16.79
6831.0,15.18
6832.0,16.79
6833.0,14.15
6834.0,15.7
6835.0,15.46
6836.0,14.49
6837.0,14.0
6838.0,15.62
6839.0,11.94
6840.0,170.02
6841.0,11.29
6842.0,9.32
6843.0,9.12
6844.0,9.18
6845.0,12.95
6846.0,14.95
6847.0,12.6
6848.0,14.02
6849.0,13.25
6850.0,23.33
6851.0,18.35
6852.0,19.92
6853.0,17.88
6854.0,17.58
6855.0,17.95
6856.0,20.42
6857.0,22.3
6858.0,88.84
6859.0,23.39
6860.0,16.41
6861.0,16.34
6862.0,14.73
6863.0,16.31
6864.0,13.28
6865.0,14.23
6866.0,12.74
6867.0,12.01
6868.0,14.62
6869.0,27.13
6870.0,14.6
6871.0,17.88
6872.0,14.0
6873.0,18.37
6874.0,20.08
6875.0,16.61
6876.0,16.39
6877.0,16.55
6878.0,16.21
6879.0,17.57
6880.0,16.91
6881.0,19.27
6882.0,25.09
6883.0,28.87
6884.0,17.12
6885.0,20.02
6886.0,17.37
6887.0,14.65
6888.0,19.06
6889.0,16.22
6890.0,14.96
6891.0,14.63
6892.0,24.48
6893.0,14.09
6894.0,16.52
6895.0,18.85
6896.0,18.11
6897.0,20.88
6898.0,20.8
6899.0,339.16
6900.0,14.71
6901.0,16.48
6902.0,16.24
6903.0,18.1
6904.0,17.89
6905.0,20.43
6906.0,23.77
6907.0,49.79
6908.0,17.68
6909.0,18.19
6910.0,17.13
6911.0,26.81
6912.0,16.69
6913.0,15.64
6914.0,15.18
6915.0,11.76
6916.0,12.69
6917.0,13.76
6918.0,19.76
6919.0,25.43
6920.0,17.76
6921.0,18.03
6922.0,18.69
6923.0,21.04
6924.0,20.43
6925.0,19.97
6926.0,20.04
6927.0,19.86
6928.0,19.83
6929.0,19.13
6930.0,22.15
6931.0,26.75
6932.0,18.39
6933.0,28.03
6934.0,22.91
6935.0,15.39
6936.0,15.4
6937.0,15.42
6938.0,14.4
6939.0,15.39
6940.0,12.58
6941.0,15.04
6942.0,19.31
6943.0,40.03
6944.0,19.85
6945.0,81.57
6946.0,19.54
6947.0,18.46
6948.0,20.43
6949.0,19.75
6950.0,17.27
6951.0,15.23
6952.0,15.61
6953.0,16.08
6954.0,15.49
6955.0,20.04
6956.0,17.52
6957.0,22.18
6958.0,17.31
6959.0,17.01
6960.0,17.85
6961.0,16.96
6962.0,14.77
6963.0,15.96
6964.0,16.33
6965.0,15.49
6966.0,15.2
6967.0,19.85
6968.0,15.97
6969.0,15.62
6970.0,15.91
6971.0,14.18
6972.0,14.73
6973.0,14.59
6974.0,13.4
6975.0,14.18
6976.0,15.4
6977.0,16.24
6978.0,15.91
6979.0,33.45
6980.0,18.12
6981.0,15.51
6982.0,13.97
6983.0,14.73
6984.0,14.21
6985.0,15.59
6986.0,13.98
6987.0,13.5
6988.0,15.29
6989.0,17.09
6990.0,14.73
6991.0,15.95
6992.0,15.34
6993.0,14.48
6994.0,16.63
6995.0,25.92
6996.0,19.66
6997.0,16.67
6998.0,15.77
6999.0,14.99
7000.0,16.06
7001.0,27.26
7002.0,37.35
7003.0,19.56
7004.0,19.4
7005.0,20.29
7006.0,17.31
7007.0,15.58
7008.0,15.53
7009.0,14.65
7010.0,15.48
7011.0,15.05
7012.0,17.21
7013.0,22.2
7014.0,19.32
7015.0,38.81
7016.0,21.3
7017.0,25.67
7018.0,24.16
7019.0,133.54
7020.0,28.8
7021.0,27.21
7022.0,22.0
7023.0,23.35
7024.0,28.48
7025.0,23.6
7026.0,24.38
7027.0,24.29
7028.0,23.5
7029.0,24.67
7030.0,20.91
7031.0,17.8
7032.0,16.45
7033.0,35.2
7034.0,16.09
7035.0,14.09
7036.0,15.29
7037.0,19.1
7038.0,30.0
7039.0,63.74
7040.0,52.76
7041.0,19.36
7042.0,19.58
7043.0,20.33
7044.0,96.15
7045.0,20.12
7046.0,37.88
7047.0,25.8
7048.0,22.04
7049.0,25.94
7050.0,33.66
7051.0,43.63
7052.0,29.35
7053.0,20.94
7054.0,19.33
7055.0,16.12
7056.0,13.26
7057.0,11.1
7058.0,10.92
7059.0,13.17
7060.0,13.84
7061.0,16.06
7062.0,37.25
7063.0,17.5
7064.0,19.56
7065.0,20.33
7066.0,54.84
7067.0,18.08
7068.0,18.89
7069.0,26.85
7070.0,31.32
7071.0,21.57
7072.0,41.31
7073.0,52.14
7074.0,58.89
7075.0,52.8
7076.0,21.43
7077.0,25.12
7078.0,17.54
7079.0,15.39
7080.0,16.06
7081.0,14.12
7082.0,13.1
7083.0,13.03
7084.0,14.49
7085.0,15.56
7086.0,16.62
7087.0,18.2
7088.0,20.79
7089.0,18.46
7090.0,20.47
7091.0,19.45
7092.0,22.11
7093.0,25.94
7094.0,22.78
7095.0,23.65
7096.0,27.11
7097.0,21.42
7098.0,22.4
7099.0,20.55
7100.0,20.36
7101.0,16.91
7102.0,17.44
7103.0,14.33
7104.0,12.33
7105.0,10.28
7106.0,9.71
7107.0,9.97
7108.0,11.33
7109.0,13.87
7110.0,27.34
7111.0,18.29
7112.0,19.55
7113.0,44.57
7114.0,17.91
7115.0,18.73
7116.0,17.29
7117.0,20.88
7118.0,22.54
7119.0,21.86
7120.0,17.5
7121.0,17.8
7122.0,32.22
7123.0,36.48
7124.0,19.62
7125.0,16.63
7126.0,20.0
7127.0,17.29
7128.0,14.57
7129.0,42.62
7130.0,16.98
7131.0,16.49
7132.0,16.46
7133.0,17.95
7134.0,10.94
7135.0,17.32
7136.0,17.08
7137.0,22.27
7138.0,32.96
7139.0,24.82
7140.0,18.38
7141.0,18.04
7142.0,44.82
7143.0,27.91
7144.0,19.34
7145.0,18.73
7146.0,24.15
7147.0,22.46
7148.0,34.3
7149.0,19.18
7150.0,20.28
7151.0,19.52
7152.0,17.33
7153.0,18.58
7154.0,15.85
7155.0,15.86
7156.0,15.4
7157.0,13.91
7158.0,15.45
7159.0,17.2
7160.0,20.02
7161.0,19.84
7162.0,21.14
7163.0,22.69
7164.0,20.7
7165.0,20.94
7166.0,20.94
7167.0,20.17
7168.0,20.68
7169.0,22.43
7170.0,31.86
7171.0,20.02
7172.0,21.88
7173.0,25.59
7174.0,31.59
7175.0,20.13
7176.0,19.77
7177.0,17.56
7178.0,15.65
7179.0,13.95
7180.0,16.54
7181.0,17.84
7182.0,19.31
7183.0,41.12
7184.0,26.19
7185.0,40.15
7186.0,50.08
7187.0,54.54
7188.0,46.91
7189.0,24.37
7190.0,27.0
7191.0,35.08
7192.0,32.08
7193.0,30.77
7194.0,32.17
7195.0,26.45
7196.0,26.46
7197.0,24.41
7198.0,28.09
7199.0,21.69
7200.0,18.97
7201.0,20.35
7202.0,18.52
7203.0,18.41
7204.0,18.62
7205.0,20.96
7206.0,21.31
7207.0,50.22
7208.0,26.11
7209.0,59.28
7210.0,49.63
7211.0,58.58
7212.0,80.43
7213.0,27.09
7214.0,26.77
7215.0,27.56
7216.0,27.18
7217.0,45.41
7218.0,28.51
7219.0,28.89
7220.0,27.27
7221.0,38.28
7222.0,22.75
7223.0,73.33
7224.0,19.61
7225.0,19.2
7226.0,17.35
7227.0,17.03
7228.0,17.15
7229.0,18.85
7230.0,20.56
7231.0,37.3
7232.0,27.13
7233.0,26.9
7234.0,27.06
7235.0,24.96
7236.0,53.92
7237.0,23.58
7238.0,24.79
7239.0,22.89
7240.0,24.85
7241.0,25.83
7242.0,31.38
7243.0,27.18
7244.0,26.63
7245.0,23.31
7246.0,21.04
7247.0,23.1
7248.0,18.71
7249.0,19.93
7250.0,18.55
7251.0,17.79
7252.0,16.56
7253.0,17.23
7254.0,19.28
7255.0,22.56
7256.0,21.47
7257.0,21.94
7258.0,25.1
7259.0,26.51
7260.0,49.27
7261.0,33.37
7262.0,25.75
7263.0,23.14
7264.0,22.7
7265.0,23.96
7266.0,23.29
7267.0,23.03
7268.0,23.03
7269.0,23.25
7270.0,22.1
7271.0,22.31
7272.0,22.84
7273.0,23.31
7274.0,20.55
7275.0,20.5
7276.0,20.81
7277.0,20.85
7278.0,21.92
7279.0,29.67
7280.0,47.08
7281.0,23.43
7282.0,23.72
7283.0,23.97
7284.0,26.97
7285.0,27.91
7286.0,24.11
7287.0,22.04
7288.0,23.18
7289.0,24.47
7290.0,28.87
7291.0,30.7
7292.0,28.48
7293.0,24.95
7294.0,22.46
7295.0,24.27
7296.0,25.25
7297.0,57.11
7298.0,22.12
7299.0,23.5
7300.0,24.14
7301.0,29.04
7302.0,23.18
7303.0,23.3
7304.0,24.36
7305.0,21.36
7306.0,23.26
7307.0,22.46
7308.0,20.73
7309.0,19.79
7310.0,20.04
7311.0,19.46
7312.0,19.55
7313.0,19.35
7314.0,25.9
7315.0,20.91
7316.0,19.65
7317.0,20.15
7318.0,20.33
7319.0,19.23
7320.0,19.34
7321.0,17.08
7322.0,16.43
7323.0,15.29
7324.0,17.57
7325.0,16.97
7326.0,17.25
7327.0,17.8
7328.0,17.46
7329.0,18.79
7330.0,19.99
7331.0,24.34
7332.0,23.03
7333.0,21.56
7334.0,19.15
7335.0,19.75
7336.0,18.51
7337.0,31.2
7338.0,40.61
7339.0,28.06
7340.0,22.19
7341.0,19.89
7342.0,18.74
7343.0,19.13
7344.0,19.55
7345.0,20.33
7346.0,20.29
7347.0,19.38
7348.0,19.39
7349.0,21.03
7350.0,24.15
7351.0,30.76
7352.0,26.61
7353.0,23.06
7354.0,23.71
7355.0,22.36
7356.0,20.37
7357.0,21.39
7358.0,19.79
7359.0,19.14
7360.0,22.66
7361.0,43.02
7362.0,79.36
7363.0,44.42
7364.0,20.59
7365.0,22.84
7366.0,22.13
7367.0,21.22
7368.0,20.33
7369.0,18.08
7370.0,18.82
7371.0,19.69
7372.0,21.29
7373.0,27.66
7374.0,26.83
7375.0,26.05
7376.0,25.35
7377.0,23.13
7378.0,23.1
7379.0,22.29
7380.0,22.67
7381.0,21.27
7382.0,19.76
7383.0,19.07
7384.0,19.63
7385.0,25.43
7386.0,40.92
7387.0,23.74
7388.0,18.1
7389.0,19.28
7390.0,17.94
7391.0,16.51
7392.0,15.07
7393.0,18.43
7394.0,16.92
7395.0,16.54
7396.0,16.38
7397.0,18.97
7398.0,23.74
7399.0,34.89
7400.0,36.22
7401.0,23.79
7402.0,23.34
7403.0,23.25
7404.0,24.51
7405.0,24.21
7406.0,20.14
7407.0,21.99
7408.0,19.62
7409.0,27.84
7410.0,60.26
7411.0,36.91
7412.0,20.66
7413.0,18.68
7414.0,15.3
7415.0,15.02
7416.0,12.77
7417.0,13.3
7418.0,14.47
7419.0,14.65
7420.0,14.7
7421.0,17.73
7422.0,17.47
7423.0,18.58
7424.0,22.37
7425.0,18.61
7426.0,19.5
7427.0,41.34
7428.0,24.05
7429.0,34.41
7430.0,22.33
7431.0,23.96
7432.0,35.4
7433.0,17.61
7434.0,36.65
7435.0,21.01
7436.0,18.85
7437.0,18.49
7438.0,17.32
7439.0,13.48
7440.0,11.95
7441.0,11.72
7442.0,12.55
7443.0,14.78
7444.0,15.38
7445.0,15.54
7446.0,20.8
7447.0,18.96
7448.0,22.26
7449.0,24.54
7450.0,19.88
7451.0,19.62
7452.0,20.93
7453.0,20.07
7454.0,20.01
7455.0,20.93
7456.0,20.55
7457.0,18.56
7458.0,45.93
7459.0,18.54
7460.0,15.66
7461.0,15.3
7462.0,14.41
7463.0,12.69
7464.0,11.26
7465.0,17.98
7466.0,11.95
7467.0,11.42
7468.0,11.49
7469.0,12.99
7470.0,18.4
7471.0,18.3
7472.0,19.1
7473.0,15.57
7474.0,17.31
7475.0,15.81
7476.0,15.42
7477.0,17.53
7478.0,15.8
7479.0,15.2
7480.0,19.25
7481.0,18.23
7482.0,49.82
7483.0,16.79
7484.0,16.07
7485.0,13.75
7486.0,15.41
7487.0,12.31
7488.0,6.57
7489.0,6.16
7490.0,5.77
7491.0,4.2
7492.0,2.53
7493.0,3.78
7494.0,6.94
7495.0,7.41
7496.0,7.27
7497.0,5.64
7498.0,5.56
7499.0,11.56
7500.0,12.62
7501.0,12.92
7502.0,14.18
7503.0,13.86
7504.0,15.09
7505.0,15.84
7506.0,20.95
7507.0,17.78
7508.0,15.49
7509.0,14.55
7510.0,12.07
7511.0,11.65
7512.0,8.02
7513.0,8.18
7514.0,5.49
7515.0,5.57
7516.0,4.76
7517.0,6.54
7518.0,9.09
7519.0,13.3
7520.0,16.42
7521.0,14.97
7522.0,16.53
7523.0,17.48
7524.0,17.57
7525.0,30.17
7526.0,31.51
7527.0,19.22
7528.0,21.29
7529.0,21.14
7530.0,59.78
7531.0,30.97
7532.0,16.6
7533.0,16.21
7534.0,13.99
7535.0,11.12
7536.0,11.47
7537.0,17.63
7538.0,13.49
7539.0,7.84
7540.0,9.05
7541.0,12.07
7542.0,16.89
7543.0,15.02
7544.0,16.94
7545.0,17.16
7546.0,19.91
7547.0,21.04
7548.0,29.99
7549.0,22.31
7550.0,22.8
7551.0,20.52
7552.0,23.77
7553.0,20.43
7554.0,33.21
7555.0,21.9
7556.0,17.71
7557.0,18.52
7558.0,17.88
7559.0,15.54
7560.0,10.8
7561.0,14.47
7562.0,13.9
7563.0,13.78
7564.0,13.54
7565.0,14.56
7566.0,16.2
7567.0,17.4
7568.0,18.21
7569.0,22.72
7570.0,18.55
7571.0,25.37
7572.0,21.74
7573.0,23.57
7574.0,26.36
7575.0,24.56
7576.0,24.72
7577.0,25.25
7578.0,34.52
7579.0,35.24
7580.0,27.36
7581.0,22.86
7582.0,24.91
7583.0,22.76
7584.0,19.11
7585.0,17.48
7586.0,17.97
7587.0,16.93
7588.0,17.82
7589.0,17.05
7590.0,18.52
7591.0,21.17
7592.0,26.33
7593.0,23.99
7594.0,21.94
7595.0,28.5
7596.0,24.23
7597.0,30.07
7598.0,22.84
7599.0,21.1
7600.0,20.99
7601.0,25.11
7602.0,80.21
7603.0,22.15
7604.0,25.12
7605.0,23.37
7606.0,18.42
7607.0,19.46
7608.0,20.55
7609.0,20.3
7610.0,18.1
7611.0,17.71
7612.0,16.37
7613.0,17.67
7614.0,19.3
7615.0,23.18
7616.0,46.84
7617.0,23.43
7618.0,21.91
7619.0,24.12
7620.0,24.67
7621.0,25.65
7622.0,21.82
7623.0,20.09
7624.0,22.22
7625.0,25.02
7626.0,123.09
7627.0,290.84
7628.0,27.97
7629.0,32.05
7630.0,23.07
7631.0,22.65
7632.0,23.09
7633.0,21.7
7634.0,20.94
7635.0,19.67
7636.0,18.56
7637.0,18.19
7638.0,19.26
7639.0,19.53
7640.0,18.85
7641.0,18.46
7642.0,19.44
7643.0,21.24
7644.0,17.7
7645.0,17.98
7646.0,18.19
7647.0,18.03
7648.0,19.31
7649.0,18.8
7650.0,38.49
7651.0,19.93
7652.0,20.37
7653.0,19.4
7654.0,17.89
7655.0,16.72
7656.0,15.6
7657.0,17.88
7658.0,14.86
7659.0,14.77
7660.0,14.6
7661.0,14.67
7662.0,14.66
7663.0,14.48
7664.0,15.98
7665.0,14.88
7666.0,15.73
7667.0,17.61
7668.0,19.7
7669.0,20.86
7670.0,19.01
7671.0,17.95
7672.0,18.75
7673.0,22.08
7674.0,20.15
7675.0,21.93
7676.0,20.3
7677.0,18.84
7678.0,17.87
7679.0,14.81
7680.0,14.29
7681.0,15.51
7682.0,15.41
7683.0,16.17
7684.0,16.51
7685.0,17.01
7686.0,18.18
7687.0,19.21
7688.0,24.3
7689.0,24.63
7690.0,27.53
7691.0,24.68
7692.0,18.62
7693.0,19.35
7694.0,18.31
7695.0,17.18
7696.0,18.15
7697.0,22.46
7698.0,25.77
7699.0,31.07
7700.0,20.08
7701.0,20.45
7702.0,17.89
7703.0,17.93
7704.0,16.71
7705.0,16.93
7706.0,17.88
7707.0,17.79
7708.0,17.93
7709.0,18.17
7710.0,19.51
7711.0,25.34
7712.0,25.27
7713.0,26.04
7714.0,24.24
7715.0,19.02
7716.0,22.0
7717.0,22.51
7718.0,22.13
7719.0,20.2
7720.0,24.1
7721.0,30.2
7722.0,30.78
7723.0,26.85
7724.0,26.9
7725.0,23.25
7726.0,23.51
7727.0,22.8
7728.0,22.37
7729.0,42.51
7730.0,33.37
7731.0,21.03
7732.0,27.93
7733.0,22.11
7734.0,23.91
7735.0,24.19
7736.0,25.57
7737.0,19.96
7738.0,21.29
7739.0,21.98
7740.0,22.56
7741.0,21.72
7742.0,22.37
7743.0,19.82
7744.0,20.1
7745.0,24.46
7746.0,34.26
7747.0,24.83
7748.0,32.05
7749.0,32.85
7750.0,53.15
7751.0,42.34
7752.0,22.95
7753.0,22.44
7754.0,21.07
7755.0,34.03
7756.0,19.02
7757.0,21.79
7758.0,100.1
7759.0,142.02
7760.0,47.01
7761.0,21.16
7762.0,18.09
7763.0,16.7
7764.0,15.87
7765.0,16.92
7766.0,17.91
7767.0,17.05
7768.0,16.78
7769.0,17.08
7770.0,19.6
7771.0,20.0
7772.0,18.37
7773.0,18.58
7774.0,17.44
7775.0,17.82
7776.0,20.46
7777.0,21.11
7778.0,20.76
7779.0,13.39
7780.0,14.39
7781.0,15.41
7782.0,15.14
7783.0,16.82
7784.0,18.23
7785.0,17.36
7786.0,17.52
7787.0,17.06
7788.0,17.45
7789.0,17.02
7790.0,16.81
7791.0,17.07
7792.0,16.41
7793.0,18.86
7794.0,23.88
7795.0,23.79
7796.0,21.9
7797.0,17.93
7798.0,16.39
7799.0,16.55
7800.0,14.85
7801.0,15.75
7802.0,17.59
7803.0,16.03
7804.0,16.11
7805.0,16.14
7806.0,16.64
7807.0,17.22
7808.0,18.66
7809.0,17.01
7810.0,18.76
7811.0,21.44
7812.0,20.44
7813.0,19.97
7814.0,18.42
7815.0,16.87
7816.0,16.77
7817.0,45.94
7818.0,18.68
7819.0,18.9
7820.0,18.2
7821.0,20.48
7822.0,17.07
7823.0,16.71
7824.0,15.51
7825.0,15.67
7826.0,14.47
7827.0,14.93
7828.0,14.64
7829.0,14.2
7830.0,14.42
7831.0,15.48
7832.0,15.13
7833.0,15.71
7834.0,16.49
7835.0,16.85
7836.0,17.48
7837.0,16.87
7838.0,16.68
7839.0,16.42
7840.0,16.64
7841.0,19.24
7842.0,22.14
7843.0,20.9
7844.0,18.04
7845.0,16.96
7846.0,16.07
7847.0,13.93
7848.0,14.48
7849.0,15.24
7850.0,14.56
7851.0,14.3
7852.0,14.2
7853.0,14.39
7854.0,16.19
7855.0,16.65
7856.0,20.1
7857.0,23.05
7858.0,21.9
7859.0,20.85
7860.0,20.02
7861.0,20.08
7862.0,20.2
7863.0,19.5
7864.0,18.55
7865.0,20.96
7866.0,31.13
7867.0,23.92
7868.0,20.87
7869.0,20.77
7870.0,21.71
7871.0,19.32
7872.0,17.35
7873.0,19.25
7874.0,17.68
7875.0,17.34
7876.0,17.4
7877.0,18.53
7878.0,16.28
7879.0,18.58
7880.0,30.91
7881.0,20.56
7882.0,18.34
7883.0,21.8
7884.0,21.35
